trial,subID,sim_choices,sim_attacks,k
65,138,"[6, 5, 4, 6, 5, 4, 1, 4, 4, 8]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
65,139,"[5, 7, 4, 1, 4, 2, 5, 3, 5, 5]","[0, 1, 0, 0, 0, 0, 0, 0, 1, 1]",1
65,140,"[3, 5, 5, 6, 5, 2, 5, 1, 4, 3]","[0, 1, 0, 0, 1, 0, 0, 0, 1, 1]",1
65,141,"[5, 3, 3, 8, 5, 5, 6, 4, 6, 4]","[1, 0, 0, 1, 0, 1, 1, 0, 0, 0]",1
65,142,"[7, 4, 6, 6, 3, 3, 6, 2, 2, 3]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 0]",1
65,143,"[3, 6, 6, 1, 6, 5, 5, 5, 4, 8]","[0, 0, 1, 0, 1, 0, 0, 0, 0, 1]",1
65,144,"[2, 2, 4, 3, 3, 1, 2, 2, 1, 3]","[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",1
65,145,"[6, 7, 4, 5, 5, 6, 6, 6, 5, 1]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1
65,146,"[5, 2, 4, 4, 4, 2, 2, 2, 5, 3]","[0, 0, 1, 0, 0, 0, 0, 0, 1, 0]",1
65,147,"[7, 6, 7, 6, 6, 6, 8, 6, 6, 5]","[0, 0, 0, 0, 0, 1, 1, 0, 1, 0]",1
65,148,"[4, 1, 3, 4, 3, 3, 1, 3, 5, 2]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
65,149,"[2, 5, 4, 7, 5, 6, 4, 7, 5, 5]","[0, 1, 0, 1, 0, 0, 0, 1, 1, 0]",1
65,150,"[6, 8, 8, 8, 9, 7, 8, 5, 7, 7]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0]",1
65,151,"[7, 8, 7, 5, 8, 5, 4, 8, 7, 8]","[0, 0, 0, 0, 1, 0, 0, 1, 0, 1]",1
65,152,"[5, 4, 6, 6, 5, 4, 5, 6, 6, 7]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0]",1
65,153,"[2, 3, 2, 3, 6, 4, 7, 7, 4, 5]","[0, 0, 0, 0, 1, 0, 1, 1, 0, 0]",1
65,154,"[6, 3, 6, 4, 5, 4, 4, 3, 4, 4]","[0, 0, 1, 0, 0, 1, 1, 1, 0, 1]",1
65,155,"[6, 5, 5, 6, 1, 6, 4, 6, 6, 8]","[1, 0, 0, 0, 0, 1, 0, 0, 1, 0]",1
65,156,"[4, 5, 2, 4, 4, 4, 4, 4, 6, 2]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
65,157,"[5, 7, 8, 4, 6, 6, 4, 6, 6, 6]","[0, 1, 1, 0, 1, 0, 0, 1, 0, 0]",1
65,158,"[6, 3, 2, 3, 5, 4, 5, 3, 1, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
65,159,"[5, 2, 8, 5, 4, 5, 4, 5, 5, 2]","[0, 0, 0, 0, 1, 0, 1, 0, 1, 0]",1
65,160,"[3, 4, 7, 3, 2, 3, 3, 4, 4, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
65,161,"[5, 5, 3, 4, 7, 4, 7, 1, 8, 7]","[0, 0, 0, 0, 1, 0, 1, 0, 1, 0]",1
65,162,"[2, 5, 7, 7, 6, 6, 6, 7, 4, 7]","[0, 1, 1, 1, 1, 0, 0, 0, 0, 1]",1
65,163,"[3, 3, 4, 3, 4, 4, 3, 5, 5, 8]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",1
65,164,"[1, 3, 2, 4, 4, 6, 4, 1, 6, 4]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1]",1
65,165,"[6, 5, 7, 4, 6, 1, 7, 7, 4, 3]","[1, 1, 0, 0, 0, 0, 1, 1, 1, 0]",1
65,166,"[7, 5, 9, 8, 9, 8, 8, 8, 8, 6]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
65,167,"[5, 5, 4, 4, 5, 5, 5, 5, 7, 3]","[0, 0, 0, 0, 0, 1, 1, 0, 1, 0]",1
65,168,"[5, 8, 4, 6, 3, 2, 5, 2, 4, 2]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
65,169,"[8, 6, 8, 7, 6, 8, 6, 6, 8, 9]","[0, 0, 0, 0, 0, 1, 0, 0, 1, 1]",1
65,170,"[5, 5, 4, 4, 5, 6, 5, 1, 6, 4]","[0, 1, 0, 0, 0, 1, 1, 0, 0, 0]",1
65,171,"[8, 7, 7, 7, 7, 9, 8, 6, 9, 7]","[1, 0, 1, 0, 0, 1, 0, 1, 0, 1]",1
65,172,"[7, 6, 7, 5, 5, 5, 7, 8, 4, 6]","[0, 1, 1, 0, 0, 0, 0, 1, 0, 0]",1
65,173,"[4, 1, 2, 6, 5, 5, 1, 8, 6, 3]","[0, 0, 0, 1, 0, 1, 0, 1, 0, 0]",1
65,174,"[7, 6, 8, 8, 7, 8, 8, 5, 6, 9]","[1, 0, 0, 1, 1, 0, 1, 1, 0, 0]",1
65,175,"[8, 5, 6, 8, 5, 7, 7, 6, 8, 6]","[1, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
65,176,"[6, 7, 7, 6, 5, 5, 8, 5, 7, 7]","[0, 0, 0, 0, 0, 0, 1, 0, 1, 0]",1
65,177,"[4, 5, 7, 5, 8, 5, 4, 7, 9, 6]","[0, 0, 1, 0, 0, 0, 0, 1, 0, 1]",1
65,178,"[6, 6, 4, 6, 5, 6, 6, 5, 4, 6]","[1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",1
65,179,"[6, 6, 7, 5, 6, 7, 6, 2, 8, 3]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
65,180,"[4, 2, 5, 4, 4, 3, 4, 4, 2, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
65,181,"[5, 3, 6, 4, 2, 3, 4, 3, 3, 3]","[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",1
65,182,"[6, 6, 4, 7, 5, 5, 7, 5, 4, 6]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
65,183,"[7, 5, 6, 6, 4, 5, 5, 5, 5, 6]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
65,184,"[3, 6, 3, 2, 4, 3, 4, 3, 5, 3]","[0, 1, 0, 0, 0, 0, 0, 1, 1, 0]",1
65,185,"[3, 5, 5, 4, 6, 3, 8, 6, 6, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1
65,186,"[2, 4, 5, 4, 4, 3, 7, 1, 3, 4]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1
65,187,"[2, 3, 4, 3, 3, 5, 4, 2, 5, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
65,188,"[5, 4, 7, 8, 6, 6, 5, 4, 4, 7]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
65,189,"[5, 8, 7, 7, 6, 5, 7, 4, 7, 7]","[0, 0, 0, 1, 1, 1, 0, 0, 0, 0]",1
65,190,"[6, 6, 6, 7, 3, 7, 6, 5, 3, 4]","[0, 0, 0, 1, 0, 0, 1, 0, 0, 0]",1
65,191,"[7, 7, 7, 7, 7, 9, 6, 7, 6, 7]","[0, 0, 0, 1, 0, 1, 1, 0, 0, 0]",1
65,192,"[4, 2, 2, 2, 1, 5, 5, 4, 3, 2]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
65,193,"[9, 8, 6, 8, 7, 7, 8, 6, 7, 5]","[1, 1, 0, 1, 0, 0, 0, 0, 0, 0]",1
65,194,"[6, 7, 2, 3, 2, 4, 5, 5, 4, 5]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1
65,195,"[4, 6, 5, 5, 3, 5, 5, 4, 5, 2]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
65,196,"[8, 6, 7, 8, 8, 7, 7, 6, 8, 8]","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",1
65,197,"[9, 6, 8, 8, 6, 9, 7, 6, 6, 6]","[0, 1, 0, 1, 0, 1, 1, 0, 1, 0]",1
65,198,"[6, 7, 7, 8, 9, 6, 5, 5, 6, 7]","[0, 1, 1, 0, 0, 0, 1, 0, 0, 0]",1
65,199,"[7, 5, 6, 9, 8, 7, 7, 6, 6, 6]","[1, 0, 0, 1, 1, 0, 0, 1, 1, 0]",1
65,200,"[7, 9, 7, 5, 8, 6, 4, 9, 8, 6]","[0, 1, 0, 0, 1, 0, 0, 0, 0, 1]",1
65,201,"[2, 2, 6, 7, 2, 6, 4, 4, 5, 2]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
65,202,"[7, 6, 5, 6, 6, 4, 5, 4, 6, 8]","[0, 0, 0, 0, 1, 0, 1, 0, 1, 0]",1
65,203,"[9, 9, 6, 7, 9, 6, 7, 2, 7, 9]","[0, 1, 0, 0, 1, 0, 0, 0, 0, 1]",1
65,204,"[8, 7, 6, 5, 7, 5, 5, 4, 6, 5]","[1, 1, 0, 0, 0, 1, 0, 0, 0, 0]",1
65,205,"[8, 6, 9, 6, 6, 7, 4, 5, 6, 6]","[0, 0, 1, 1, 1, 0, 0, 0, 1, 1]",1
65,206,"[6, 8, 8, 4, 8, 6, 7, 3, 6, 4]","[0, 1, 0, 0, 1, 0, 0, 0, 1, 0]",1
65,207,"[4, 7, 5, 5, 1, 4, 5, 5, 3, 3]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 1]",1
65,208,"[4, 2, 6, 5, 3, 4, 4, 4, 5, 5]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",1
65,209,"[4, 7, 6, 2, 4, 6, 4, 3, 4, 7]","[0, 1, 1, 0, 0, 0, 0, 1, 1, 1]",1
65,210,"[3, 2, 5, 4, 3, 3, 4, 4, 4, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
65,211,"[7, 7, 5, 7, 8, 1, 7, 7, 8, 5]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
65,212,"[4, 1, 2, 3, 5, 5, 2, 5, 3, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
65,213,"[3, 6, 2, 3, 3, 5, 6, 3, 3, 3]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1
65,214,"[5, 3, 4, 5, 4, 4, 4, 4, 3, 5]","[0, 0, 0, 1, 1, 0, 0, 0, 0, 1]",1
65,215,"[6, 5, 2, 8, 9, 7, 8, 4, 9, 6]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]",1
65,216,"[5, 6, 4, 6, 5, 6, 8, 4, 7, 6]","[1, 0, 0, 0, 0, 0, 1, 0, 1, 0]",1
65,217,"[3, 4, 6, 1, 5, 4, 4, 4, 5, 5]","[0, 0, 1, 0, 0, 0, 1, 0, 1, 0]",1
65,218,"[8, 8, 6, 7, 7, 4, 1, 5, 6, 3]","[0, 0, 1, 0, 0, 0, 0, 0, 1, 0]",1
65,219,"[5, 3, 6, 5, 4, 4, 6, 6, 4, 5]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1
65,220,"[4, 5, 5, 5, 3, 3, 4, 3, 4, 4]","[1, 0, 0, 0, 0, 0, 1, 1, 1, 0]",1
65,221,"[6, 5, 7, 6, 6, 4, 5, 5, 1, 5]","[0, 1, 1, 0, 1, 0, 0, 0, 0, 0]",1
65,222,"[6, 8, 6, 8, 6, 7, 9, 3, 7, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
65,223,"[6, 7, 7, 5, 1, 7, 2, 8, 5, 7]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
65,224,"[5, 6, 6, 5, 5, 4, 5, 4, 7, 5]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
65,225,"[3, 4, 5, 5, 4, 4, 3, 3, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
65,226,"[4, 5, 7, 4, 7, 1, 6, 7, 5, 3]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1
65,227,"[3, 7, 7, 5, 3, 7, 8, 5, 6, 6]","[0, 0, 1, 0, 0, 1, 0, 0, 1, 0]",1
65,228,"[6, 7, 6, 6, 5, 5, 6, 6, 7, 6]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
65,229,"[4, 6, 7, 2, 2, 6, 5, 4, 6, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
65,230,"[6, 5, 6, 6, 7, 6, 4, 5, 7, 5]","[1, 1, 0, 0, 0, 1, 0, 1, 1, 0]",1
65,231,"[7, 6, 7, 6, 8, 7, 6, 8, 5, 5]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1
65,232,"[6, 9, 6, 4, 6, 5, 5, 4, 6, 5]","[1, 1, 1, 1, 1, 1, 0, 0, 1, 0]",1
65,233,"[7, 6, 4, 4, 3, 5, 8, 9, 4, 6]","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",1
65,234,"[4, 5, 3, 3, 6, 7, 5, 8, 5, 6]","[0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",1
65,235,"[8, 6, 7, 5, 7, 9, 8, 9, 6, 6]","[0, 0, 1, 0, 0, 0, 1, 1, 0, 0]",1
65,236,"[7, 6, 7, 8, 8, 7, 7, 6, 6, 5]","[1, 1, 0, 0, 1, 0, 0, 1, 0, 0]",1
65,237,"[7, 2, 8, 7, 8, 8, 8, 8, 8, 6]","[0, 0, 0, 1, 1, 0, 0, 0, 0, 1]",1
65,238,"[7, 5, 7, 7, 7, 6, 7, 5, 7, 5]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",1
65,239,"[5, 8, 5, 6, 8, 5, 5, 8, 8, 6]","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]",1
65,240,"[4, 5, 5, 4, 6, 6, 2, 3, 6, 3]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1
65,241,"[5, 4, 4, 6, 3, 3, 6, 4, 2, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
65,242,"[6, 6, 6, 6, 6, 7, 6, 6, 8, 8]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
65,243,"[7, 9, 6, 8, 9, 6, 7, 6, 6, 7]","[0, 1, 0, 1, 0, 0, 0, 1, 0, 0]",1
65,244,"[8, 7, 6, 8, 8, 6, 9, 7, 6, 7]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
65,245,"[6, 5, 2, 4, 1, 3, 8, 4, 6, 7]","[0, 0, 0, 1, 0, 0, 1, 0, 0, 0]",1
65,246,"[6, 6, 4, 4, 3, 3, 5, 2, 5, 4]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
65,247,"[4, 3, 3, 4, 3, 4, 4, 4, 2, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
65,248,"[3, 2, 7, 5, 1, 1, 2, 5, 3, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
65,249,"[6, 5, 6, 7, 7, 6, 7, 6, 6, 3]","[0, 0, 1, 1, 0, 0, 0, 1, 0, 0]",1
65,250,"[9, 8, 8, 7, 7, 5, 9, 2, 8, 8]","[0, 1, 1, 1, 0, 0, 1, 0, 1, 0]",1
66,0,"[6, 7, 9, 6, 5, 7, 6, 4, 4, 6]","[0, 0, 1, 1, 0, 1, 0, 0, 0, 0]",1
66,1,"[7, 5, 4, 1, 5, 3, 4, 6, 5, 4]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
66,2,"[6, 7, 6, 4, 6, 4, 6, 7, 5, 2]","[0, 1, 1, 1, 1, 0, 1, 1, 0, 0]",1
66,3,"[8, 6, 7, 4, 7, 8, 6, 7, 3, 5]","[0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",1
66,4,"[4, 3, 5, 7, 5, 3, 5, 7, 4, 9]","[0, 1, 0, 0, 1, 0, 0, 0, 0, 1]",1
66,5,"[8, 8, 4, 8, 9, 8, 7, 8, 8, 8]","[1, 0, 0, 1, 1, 0, 0, 0, 0, 0]",1
66,6,"[6, 9, 7, 9, 6, 9, 7, 9, 9, 9]","[1, 1, 0, 1, 1, 1, 1, 0, 1, 0]",1
66,7,"[5, 6, 7, 8, 9, 7, 7, 6, 7, 7]","[0, 0, 1, 1, 0, 0, 0, 1, 1, 1]",1
66,8,"[9, 8, 7, 4, 8, 6, 5, 8, 8, 6]","[1, 0, 0, 0, 0, 0, 1, 0, 1, 0]",1
66,9,"[8, 6, 5, 6, 7, 8, 4, 4, 5, 4]","[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
66,10,"[7, 8, 8, 9, 7, 8, 6, 6, 6, 7]","[1, 0, 0, 1, 0, 1, 1, 1, 0, 1]",1
66,11,"[6, 7, 7, 7, 6, 7, 7, 7, 6, 7]","[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]",1
66,12,"[5, 8, 7, 8, 6, 6, 7, 8, 8, 9]","[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",1
66,13,"[6, 5, 5, 5, 4, 6, 6, 5, 5, 6]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
66,14,"[6, 7, 6, 6, 7, 6, 5, 4, 5, 4]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
66,15,"[3, 5, 5, 4, 5, 4, 4, 4, 2, 4]","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",1
66,16,"[8, 8, 6, 8, 8, 6, 8, 7, 6, 9]","[1, 0, 1, 1, 0, 0, 0, 0, 0, 0]",1
66,17,"[4, 6, 7, 7, 3, 5, 4, 6, 5, 7]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",1
66,18,"[5, 8, 5, 7, 7, 7, 4, 6, 5, 5]","[1, 0, 0, 1, 0, 0, 0, 1, 1, 0]",1
66,19,"[7, 6, 7, 8, 8, 5, 8, 6, 6, 8]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1]",1
66,20,"[9, 7, 9, 6, 6, 9, 5, 8, 6, 8]","[0, 1, 1, 1, 0, 1, 0, 1, 0, 0]",1
66,21,"[5, 7, 7, 7, 6, 5, 7, 9, 6, 6]","[0, 1, 1, 1, 0, 0, 0, 0, 0, 0]",1
66,22,"[5, 4, 5, 4, 2, 5, 2, 4, 6, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
66,23,"[4, 2, 5, 5, 6, 1, 7, 5, 6, 5]","[0, 0, 0, 0, 1, 0, 1, 0, 1, 0]",1
66,24,"[8, 8, 8, 6, 6, 7, 7, 7, 8, 8]","[1, 1, 1, 1, 1, 1, 0, 1, 0, 1]",1
66,25,"[3, 4, 5, 4, 2, 6, 6, 1, 3, 3]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
66,26,"[8, 3, 3, 2, 3, 3, 2, 4, 3, 2]","[1, 0, 1, 0, 1, 0, 0, 0, 0, 0]",1
66,27,"[3, 5, 1, 3, 5, 1, 3, 3, 3, 2]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1
66,28,"[5, 8, 7, 7, 9, 6, 6, 9, 7, 8]","[0, 0, 0, 0, 1, 1, 1, 1, 0, 1]",1
66,29,"[2, 7, 4, 2, 4, 1, 4, 4, 5, 7]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]",1
66,30,"[6, 8, 8, 5, 7, 7, 4, 7, 6, 5]","[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]",1
66,31,"[6, 6, 6, 5, 6, 7, 7, 6, 6, 5]","[0, 0, 0, 1, 1, 0, 1, 1, 1, 0]",1
66,32,"[6, 5, 5, 5, 3, 6, 5, 4, 1, 7]","[0, 1, 0, 1, 1, 0, 0, 0, 0, 1]",1
66,33,"[3, 5, 6, 3, 5, 3, 1, 6, 3, 1]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1
66,34,"[2, 1, 2, 2, 1, 3, 1, 1, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
66,35,"[6, 4, 5, 5, 6, 4, 4, 4, 4, 5]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
66,36,"[7, 7, 6, 8, 8, 8, 8, 9, 2, 9]","[0, 1, 0, 1, 1, 1, 1, 1, 0, 1]",1
66,37,"[1, 1, 4, 2, 1, 4, 2, 2, 4, 3]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
66,38,"[8, 4, 4, 5, 4, 5, 5, 6, 5, 2]","[1, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1
66,39,"[4, 5, 6, 5, 5, 7, 5, 8, 9, 5]","[0, 0, 1, 1, 1, 1, 0, 0, 1, 0]",1
66,40,"[5, 8, 4, 5, 6, 8, 5, 5, 6, 8]","[1, 1, 0, 1, 0, 1, 1, 0, 1, 1]",1
66,41,"[3, 4, 4, 2, 7, 5, 3, 4, 4, 5]","[0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",1
66,42,"[2, 4, 4, 5, 3, 4, 4, 1, 4, 4]","[0, 0, 0, 1, 0, 0, 1, 0, 0, 1]",1
66,43,"[4, 1, 6, 9, 4, 4, 4, 5, 4, 4]","[1, 0, 0, 1, 0, 1, 0, 0, 1, 1]",1
66,44,"[5, 5, 5, 4, 7, 8, 4, 6, 7, 7]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
66,45,"[6, 2, 7, 7, 6, 5, 5, 5, 6, 5]","[0, 0, 1, 1, 1, 0, 0, 0, 0, 0]",1
66,46,"[4, 1, 1, 2, 3, 1, 3, 2, 1, 7]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
66,47,"[5, 3, 5, 5, 3, 3, 4, 7, 2, 4]","[0, 1, 0, 1, 0, 0, 0, 1, 0, 0]",1
66,48,"[6, 7, 7, 7, 6, 7, 8, 8, 8, 8]","[1, 0, 1, 1, 1, 0, 1, 1, 1, 1]",1
66,49,"[4, 1, 3, 3, 3, 3, 7, 2, 2, 9]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 1]",1
66,50,"[7, 3, 6, 7, 4, 5, 8, 1, 4, 6]","[0, 0, 1, 1, 0, 0, 0, 0, 0, 1]",1
66,51,"[7, 7, 8, 7, 5, 6, 5, 7, 6, 6]","[0, 1, 0, 0, 0, 0, 0, 0, 1, 1]",1
66,52,"[3, 6, 4, 6, 5, 4, 3, 5, 2, 1]","[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]",1
66,53,"[4, 3, 3, 5, 3, 3, 4, 5, 4, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
66,54,"[5, 7, 5, 4, 6, 3, 6, 4, 5, 6]","[0, 1, 0, 0, 1, 1, 1, 0, 1, 1]",1
66,55,"[8, 5, 4, 4, 4, 5, 4, 4, 1, 5]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
66,56,"[3, 3, 6, 4, 5, 2, 2, 5, 5, 3]","[0, 1, 1, 0, 0, 0, 0, 0, 1, 0]",1
66,57,"[7, 7, 6, 6, 5, 8, 8, 8, 5, 6]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0]",1
66,58,"[7, 6, 7, 6, 4, 4, 6, 7, 6, 5]","[0, 0, 1, 1, 0, 0, 1, 1, 0, 0]",1
66,59,"[6, 6, 5, 6, 6, 7, 8, 4, 6, 5]","[0, 1, 1, 0, 0, 0, 1, 1, 0, 0]",1
66,60,"[5, 4, 3, 6, 5, 3, 4, 4, 5, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1
66,61,"[7, 5, 4, 3, 5, 6, 5, 6, 3, 5]","[1, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
66,62,"[8, 6, 6, 6, 9, 2, 6, 5, 4, 7]","[1, 0, 0, 0, 1, 0, 1, 0, 0, 1]",1
66,63,"[7, 7, 5, 6, 7, 9, 8, 6, 8, 7]","[0, 1, 0, 1, 0, 1, 0, 0, 1, 0]",1
66,64,"[4, 2, 7, 4, 6, 3, 7, 9, 7, 5]","[0, 0, 1, 1, 0, 0, 0, 1, 1, 0]",1
66,65,"[1, 2, 1, 4, 2, 6, 1, 3, 7, 2]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",1
66,66,"[4, 5, 6, 7, 7, 4, 6, 7, 5, 4]","[0, 0, 0, 1, 1, 0, 0, 1, 0, 1]",1
66,67,"[5, 7, 7, 7, 5, 8, 3, 6, 7, 4]","[0, 1, 0, 1, 1, 1, 0, 1, 0, 0]",1
66,68,"[4, 3, 3, 4, 3, 1, 3, 4, 4, 4]","[0, 0, 0, 0, 0, 0, 1, 0, 1, 0]",1
66,69,"[2, 4, 4, 4, 5, 5, 7, 7, 3, 4]","[0, 0, 0, 0, 0, 0, 1, 1, 1, 0]",1
66,70,"[4, 5, 2, 3, 3, 3, 9, 3, 4, 3]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
66,71,"[6, 3, 6, 4, 6, 2, 2, 5, 7, 2]","[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",1
66,72,"[5, 5, 6, 6, 7, 7, 9, 7, 7, 6]","[0, 0, 0, 0, 1, 0, 1, 0, 1, 0]",1
66,73,"[4, 3, 4, 5, 5, 5, 5, 6, 5, 5]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
66,74,"[4, 4, 5, 5, 4, 8, 7, 5, 3, 5]","[0, 0, 0, 1, 1, 1, 0, 1, 0, 0]",1
66,75,"[8, 7, 7, 7, 6, 6, 6, 5, 6, 7]","[0, 0, 1, 1, 1, 0, 0, 0, 0, 0]",1
66,76,"[8, 4, 7, 9, 8, 7, 8, 7, 7, 8]","[0, 0, 1, 1, 0, 0, 1, 0, 1, 1]",1
66,77,"[7, 8, 8, 7, 7, 8, 6, 7, 8, 8]","[0, 0, 1, 0, 0, 1, 0, 1, 1, 1]",1
66,78,"[4, 6, 7, 6, 5, 6, 3, 6, 6, 5]","[1, 0, 1, 0, 0, 1, 0, 1, 0, 1]",1
66,79,"[4, 3, 5, 5, 6, 6, 4, 4, 3, 5]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
66,80,"[7, 9, 9, 8, 8, 8, 7, 7, 9, 8]","[0, 0, 1, 1, 1, 0, 1, 0, 0, 1]",1
66,81,"[7, 6, 7, 7, 8, 8, 9, 7, 8, 6]","[0, 1, 0, 0, 1, 1, 1, 1, 1, 0]",1
66,82,"[2, 2, 4, 5, 6, 6, 6, 4, 6, 6]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
66,83,"[5, 7, 6, 9, 6, 6, 6, 5, 5, 5]","[1, 0, 0, 1, 0, 0, 0, 0, 1, 1]",1
66,84,"[6, 6, 6, 6, 8, 9, 5, 3, 8, 5]","[0, 1, 1, 0, 1, 1, 0, 0, 0, 0]",1
66,85,"[5, 2, 5, 1, 6, 6, 4, 5, 5, 7]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1
66,86,"[5, 6, 5, 6, 6, 6, 6, 5, 6, 6]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",1
66,87,"[5, 4, 7, 4, 6, 6, 5, 6, 4, 6]","[1, 0, 1, 0, 0, 0, 0, 1, 0, 1]",1
66,88,"[4, 7, 7, 7, 7, 5, 5, 6, 2, 5]","[0, 1, 0, 0, 0, 0, 0, 1, 0, 1]",1
